LeadID,CustomerID,LeadSource,CreatedDate,LeadStatus,created_at,updated_at
5605,1254,email campaign,2023-11-25,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
5606,1422,website,2022-12-11,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
5607,1677,email campaign,2024-04-24,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
5608,4295,website,2023-05-06,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
5609,3031,website,2023-01-15,open,2024-11-11 09:19:27,2024-11-11 09:19:27
5610,4332,website,2024-07-28,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
5611,4957,email campaign,2022-12-02,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
5612,1169,website,2024-08-21,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
5613,4303,website,2023-07-12,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
5614,2305,website,2023-12-25,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
5615,1735,website,2022-11-15,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
5616,4839,email campaign,2024-02-05,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
5617,614,email campaign,2024-03-18,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
5618,1906,email campaign,2024-07-16,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
5619,1937,email campaign,2024-07-12,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
5620,1570,website,2023-12-08,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
5621,4270,email campaign,2022-11-26,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
5622,1633,website,2023-03-15,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
5623,916,website,2023-03-31,open,2024-11-11 09:19:27,2024-11-11 09:19:27
5624,3567,email campaign,2023-05-15,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
5625,3158,website,2022-12-15,open,2024-11-11 09:19:27,2024-11-11 09:19:27
5626,3197,email campaign,2023-12-31,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
5627,2250,website,2023-09-10,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
5628,313,website,2023-03-20,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
5629,3997,website,2023-04-17,open,2024-11-11 09:19:27,2024-11-11 09:19:27
5630,4213,website,2023-06-06,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
5631,1100,website,2024-07-01,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
5632,439,email campaign,2023-03-12,open,2024-11-11 09:19:27,2024-11-11 09:19:27
5633,4919,website,2023-11-21,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
5634,864,email campaign,2024-04-30,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
5635,1457,website,2023-02-16,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
5636,4331,email campaign,2023-06-26,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
5637,3686,email campaign,2024-06-10,open,2024-11-11 09:19:27,2024-11-11 09:19:27
5638,4867,website,2024-01-09,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
5639,3563,website,2023-04-11,open,2024-11-11 09:19:27,2024-11-11 09:19:27
5640,4908,website,2024-08-06,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
5641,1341,email campaign,2023-03-23,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
5642,2849,email campaign,2024-06-02,open,2024-11-11 09:19:27,2024-11-11 09:19:27
5643,4413,email campaign,2024-05-16,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
5644,708,website,2024-02-04,open,2024-11-11 09:19:27,2024-11-11 09:19:27
5645,4902,website,2024-02-29,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
5646,146,email campaign,2023-05-09,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
5647,1121,email campaign,2024-02-15,open,2024-11-11 09:19:27,2024-11-11 09:19:27
5648,958,email campaign,2023-12-02,open,2024-11-11 09:19:27,2024-11-11 09:19:27
5649,523,email campaign,2023-06-13,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
5650,1481,email campaign,2023-09-13,open,2024-11-11 09:19:27,2024-11-11 09:19:27
5651,3509,email campaign,2023-08-08,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
5652,424,email campaign,2022-12-22,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
5653,3874,website,2023-03-11,open,2024-11-11 09:19:27,2024-11-11 09:19:27
5654,3428,email campaign,2023-11-20,open,2024-11-11 09:19:27,2024-11-11 09:19:27
5655,1134,website,2023-06-20,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
5656,4769,email campaign,2023-11-18,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
5657,2791,email campaign,2023-12-01,open,2024-11-11 09:19:27,2024-11-11 09:19:27
5658,4094,email campaign,2023-12-12,open,2024-11-11 09:19:27,2024-11-11 09:19:27
5659,2048,website,2023-08-13,open,2024-11-11 09:19:27,2024-11-11 09:19:27
5660,1752,email campaign,2023-06-18,open,2024-11-11 09:19:27,2024-11-11 09:19:27
5661,3954,website,2023-04-17,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
5662,4750,email campaign,2023-07-08,open,2024-11-11 09:19:27,2024-11-11 09:19:27
5663,322,website,2023-09-15,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
5664,1905,website,2024-02-21,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
5665,3525,email campaign,2023-01-05,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
5666,885,website,2023-11-13,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
5667,4380,email campaign,2023-04-27,open,2024-11-11 09:19:27,2024-11-11 09:19:27
5668,710,email campaign,2023-08-21,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
5669,858,email campaign,2024-06-23,open,2024-11-11 09:19:27,2024-11-11 09:19:27
5670,2563,email campaign,2024-05-05,open,2024-11-11 09:19:27,2024-11-11 09:19:27
5671,4745,email campaign,2023-11-18,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
5672,1422,website,2022-11-14,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
5673,2318,email campaign,2024-08-10,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
5674,3345,website,2023-05-17,open,2024-11-11 09:19:27,2024-11-11 09:19:27
5675,4794,email campaign,2023-02-26,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
5676,235,website,2024-09-01,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
5677,640,email campaign,2024-09-01,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
5678,2321,email campaign,2023-04-10,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
5679,2579,email campaign,2023-01-04,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
5680,394,website,2023-11-21,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
5681,4536,website,2023-04-04,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
5682,1398,website,2024-02-25,open,2024-11-11 09:19:27,2024-11-11 09:19:27
5683,649,email campaign,2024-08-20,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
5684,2416,website,2024-07-12,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
5685,1933,email campaign,2024-04-06,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
5686,1055,email campaign,2022-10-23,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
5687,793,website,2022-11-23,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
5688,390,website,2022-11-21,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
5689,2114,email campaign,2024-01-24,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
5690,1069,website,2023-05-02,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
5691,2572,email campaign,2023-05-11,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
5692,4405,email campaign,2023-05-18,open,2024-11-11 09:19:27,2024-11-11 09:19:27
5693,4972,email campaign,2022-11-05,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
5694,329,website,2024-04-13,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
5695,1429,email campaign,2023-09-05,open,2024-11-11 09:19:27,2024-11-11 09:19:27
5696,1655,email campaign,2023-05-31,open,2024-11-11 09:19:27,2024-11-11 09:19:27
5697,4116,website,2024-10-20,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
5698,1440,website,2024-07-18,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
5699,3352,email campaign,2023-10-12,open,2024-11-11 09:19:27,2024-11-11 09:19:27
5700,3949,email campaign,2023-11-11,open,2024-11-11 09:19:27,2024-11-11 09:19:27
5701,1756,email campaign,2022-12-10,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
5702,4647,email campaign,2023-09-11,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
5703,4172,email campaign,2023-08-11,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
5704,3124,email campaign,2023-02-19,open,2024-11-11 09:19:27,2024-11-11 09:19:27
5705,359,website,2023-05-22,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
5706,4117,website,2023-09-19,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
5707,323,website,2022-11-28,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
5708,2423,website,2024-01-07,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
5709,2727,email campaign,2022-11-19,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
5710,1063,website,2024-09-12,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
5711,2507,email campaign,2024-10-04,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
5712,3242,website,2024-01-28,open,2024-11-11 09:19:27,2024-11-11 09:19:27
5713,913,email campaign,2023-03-11,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
5714,3962,website,2024-03-18,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
5715,2463,email campaign,2023-10-30,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
5716,5,email campaign,2023-04-30,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
5717,3567,email campaign,2023-04-08,open,2024-11-11 09:19:27,2024-11-11 09:19:27
5718,1489,website,2024-06-17,open,2024-11-11 09:19:27,2024-11-11 09:19:27
5719,4839,email campaign,2024-04-05,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
5720,2677,website,2024-05-02,open,2024-11-11 09:19:27,2024-11-11 09:19:27
5721,2834,email campaign,2024-05-06,open,2024-11-11 09:19:27,2024-11-11 09:19:27
5722,2620,website,2024-03-19,open,2024-11-11 09:19:27,2024-11-11 09:19:27
5723,2590,website,2023-01-13,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
5724,4667,website,2024-04-05,open,2024-11-11 09:19:27,2024-11-11 09:19:27
5725,4287,email campaign,2023-01-16,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
5726,3848,email campaign,2023-12-31,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
5727,3947,email campaign,2023-01-15,open,2024-11-11 09:19:27,2024-11-11 09:19:27
5728,620,email campaign,2024-10-01,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
5729,2379,website,2024-06-03,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
5730,4701,website,2024-03-14,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
5731,3904,website,2023-10-11,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
5732,4691,website,2024-01-13,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
5733,2617,website,2023-05-27,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
5734,3401,website,2024-04-16,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
5735,1021,email campaign,2023-07-24,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
5736,3124,email campaign,2023-04-02,open,2024-11-11 09:19:27,2024-11-11 09:19:27
5737,3222,email campaign,2023-06-14,open,2024-11-11 09:19:27,2024-11-11 09:19:27
5738,1857,email campaign,2023-07-28,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
5739,2280,website,2024-05-01,open,2024-11-11 09:19:27,2024-11-11 09:19:27
5740,1002,website,2024-08-16,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
5741,3854,email campaign,2023-08-31,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
5742,1426,email campaign,2023-03-12,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
5743,2041,website,2023-06-29,open,2024-11-11 09:19:27,2024-11-11 09:19:27
5744,3441,website,2023-02-01,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
5745,3451,website,2022-12-14,open,2024-11-11 09:19:27,2024-11-11 09:19:27
5746,2703,website,2023-08-21,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
5747,631,email campaign,2024-09-19,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
5748,2910,website,2023-11-16,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
5749,4753,email campaign,2024-07-02,open,2024-11-11 09:19:27,2024-11-11 09:19:27
5750,2891,email campaign,2023-11-24,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
5751,3543,email campaign,2024-05-26,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
5752,3012,email campaign,2024-09-26,open,2024-11-11 09:19:27,2024-11-11 09:19:27
5753,699,website,2023-10-13,open,2024-11-11 09:19:27,2024-11-11 09:19:27
5754,1748,email campaign,2024-03-19,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
5755,4588,email campaign,2024-04-24,open,2024-11-11 09:19:27,2024-11-11 09:19:27
5756,4623,email campaign,2023-04-24,open,2024-11-11 09:19:27,2024-11-11 09:19:27
5757,2399,website,2023-02-17,open,2024-11-11 09:19:27,2024-11-11 09:19:27
5758,4604,email campaign,2023-06-07,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
5759,4252,email campaign,2023-08-30,open,2024-11-11 09:19:27,2024-11-11 09:19:27
5760,4983,website,2024-06-03,open,2024-11-11 09:19:27,2024-11-11 09:19:27
5761,2858,email campaign,2022-12-20,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
5762,1022,website,2024-05-17,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
5763,1638,email campaign,2023-02-06,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
5764,4569,email campaign,2024-03-26,open,2024-11-11 09:19:27,2024-11-11 09:19:27
5765,4641,website,2023-05-18,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
5766,3329,email campaign,2023-09-21,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
5767,98,website,2023-08-13,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
5768,4053,email campaign,2022-12-03,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
5769,4475,website,2024-07-23,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
5770,4192,email campaign,2023-03-06,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
5771,847,email campaign,2024-02-11,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
5772,3750,email campaign,2024-05-08,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
5773,2780,email campaign,2023-07-21,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
5774,578,website,2024-03-09,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
5775,4618,website,2022-11-10,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
5776,530,website,2023-10-06,open,2024-11-11 09:19:27,2024-11-11 09:19:27
5777,4850,email campaign,2024-06-27,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
5778,1046,email campaign,2024-07-22,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
5779,4065,email campaign,2024-02-12,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
5780,3604,email campaign,2023-04-21,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
5781,838,email campaign,2024-03-07,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
5782,2073,email campaign,2023-12-23,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
5783,2782,website,2022-11-08,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
5784,4376,website,2023-04-16,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
5785,2390,email campaign,2023-03-20,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
5786,113,email campaign,2024-07-07,open,2024-11-11 09:19:27,2024-11-11 09:19:27
5787,4262,email campaign,2024-05-26,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
5788,3141,website,2024-06-15,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
5789,1115,website,2023-02-21,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
5790,3003,email campaign,2024-03-27,open,2024-11-11 09:19:27,2024-11-11 09:19:27
5791,2719,email campaign,2023-05-30,open,2024-11-11 09:19:27,2024-11-11 09:19:27
5792,374,email campaign,2024-01-24,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
5793,3383,website,2024-01-26,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
5794,176,email campaign,2024-04-29,open,2024-11-11 09:19:27,2024-11-11 09:19:27
5795,2362,website,2022-12-09,open,2024-11-11 09:19:27,2024-11-11 09:19:27
5796,1526,email campaign,2022-11-14,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
5797,2004,website,2023-04-22,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
5798,4800,email campaign,2022-11-30,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
5799,2356,website,2022-11-28,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
5800,1436,website,2024-08-13,open,2024-11-11 09:19:27,2024-11-11 09:19:27
5801,543,email campaign,2024-01-13,open,2024-11-11 09:19:27,2024-11-11 09:19:27
5802,4295,website,2023-12-05,open,2024-11-11 09:19:27,2024-11-11 09:19:27
5803,793,email campaign,2024-09-24,open,2024-11-11 09:19:27,2024-11-11 09:19:27
5804,889,website,2022-11-26,open,2024-11-11 09:19:27,2024-11-11 09:19:27
5805,2628,email campaign,2023-03-27,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
5806,81,email campaign,2023-12-09,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
5807,1280,email campaign,2023-12-20,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
5808,668,email campaign,2023-02-17,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
5809,4792,email campaign,2024-04-28,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
5810,4163,email campaign,2023-12-15,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
5811,3624,website,2023-02-01,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
5812,4176,website,2024-01-12,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
5813,4607,website,2024-08-11,open,2024-11-11 09:19:27,2024-11-11 09:19:27
5814,2466,email campaign,2024-10-16,open,2024-11-11 09:19:27,2024-11-11 09:19:27
5815,83,website,2023-12-13,open,2024-11-11 09:19:27,2024-11-11 09:19:27
5816,4421,email campaign,2024-06-28,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
5817,3645,website,2024-02-23,open,2024-11-11 09:19:27,2024-11-11 09:19:27
5818,4854,email campaign,2023-06-13,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
5819,3916,website,2023-11-15,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
5820,2203,website,2023-06-23,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
5821,2278,email campaign,2022-10-26,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
5822,4676,website,2024-09-05,open,2024-11-11 09:19:27,2024-11-11 09:19:27
5823,3443,website,2023-07-16,open,2024-11-11 09:19:27,2024-11-11 09:19:27
5824,641,email campaign,2024-01-01,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
5825,821,email campaign,2024-06-11,open,2024-11-11 09:19:27,2024-11-11 09:19:27
5826,545,email campaign,2023-10-09,open,2024-11-11 09:19:27,2024-11-11 09:19:27
5827,3927,website,2024-01-18,open,2024-11-11 09:19:27,2024-11-11 09:19:27
5828,508,website,2023-07-11,open,2024-11-11 09:19:27,2024-11-11 09:19:27
5829,2295,website,2024-02-17,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
5830,821,email campaign,2023-08-07,open,2024-11-11 09:19:27,2024-11-11 09:19:27
5831,4135,website,2024-03-15,open,2024-11-11 09:19:27,2024-11-11 09:19:27
5832,4469,email campaign,2024-08-11,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
5833,4549,website,2023-11-08,open,2024-11-11 09:19:27,2024-11-11 09:19:27
5834,4781,email campaign,2022-12-08,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
5835,2729,email campaign,2023-06-27,open,2024-11-11 09:19:27,2024-11-11 09:19:27
5836,4198,email campaign,2022-11-06,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
5837,1711,email campaign,2022-12-05,open,2024-11-11 09:19:27,2024-11-11 09:19:27
5838,2771,email campaign,2024-03-30,open,2024-11-11 09:19:27,2024-11-11 09:19:27
5839,1279,email campaign,2023-04-20,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
5840,35,website,2023-09-11,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
5841,716,website,2023-12-15,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
5842,976,email campaign,2024-06-16,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
5843,1546,email campaign,2022-12-19,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
5844,2018,email campaign,2022-11-09,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
5845,4919,website,2022-11-11,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
5846,1101,email campaign,2024-01-31,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
5847,1687,email campaign,2024-09-05,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
5848,3644,website,2023-05-18,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
5849,534,website,2022-12-05,open,2024-11-11 09:19:27,2024-11-11 09:19:27
5850,2757,website,2024-03-04,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
5851,2512,email campaign,2023-01-17,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
5852,1550,email campaign,2024-09-07,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
5853,2287,email campaign,2024-09-20,open,2024-11-11 09:19:27,2024-11-11 09:19:27
5854,768,website,2023-08-04,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
5855,4815,website,2023-06-28,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
5856,2830,email campaign,2023-10-03,open,2024-11-11 09:19:27,2024-11-11 09:19:27
5857,3624,email campaign,2024-03-26,open,2024-11-11 09:19:27,2024-11-11 09:19:27
5858,4140,website,2023-01-28,open,2024-11-11 09:19:27,2024-11-11 09:19:27
5859,3485,website,2024-04-04,open,2024-11-11 09:19:27,2024-11-11 09:19:27
5860,1947,email campaign,2023-07-11,open,2024-11-11 09:19:27,2024-11-11 09:19:27
5861,2392,email campaign,2023-02-14,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
5862,1830,email campaign,2024-07-09,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
5863,4212,website,2023-06-06,open,2024-11-11 09:19:27,2024-11-11 09:19:27
5864,1302,website,2024-03-04,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
5865,2843,website,2024-03-26,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
5866,1396,website,2023-08-27,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
5867,3367,website,2024-03-23,open,2024-11-11 09:19:27,2024-11-11 09:19:27
5868,2197,email campaign,2023-05-17,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
5869,3851,email campaign,2024-03-01,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
5870,3383,email campaign,2023-07-13,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
5871,3218,website,2023-09-16,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
5872,4470,email campaign,2023-06-05,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
5873,2195,email campaign,2024-09-06,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
5874,3861,email campaign,2023-06-05,open,2024-11-11 09:19:27,2024-11-11 09:19:27
5875,4861,email campaign,2023-01-23,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
5876,4119,website,2022-12-29,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
5877,3640,website,2023-04-24,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
5878,2603,email campaign,2024-04-12,open,2024-11-11 09:19:27,2024-11-11 09:19:27
5879,2781,email campaign,2023-04-10,open,2024-11-11 09:19:27,2024-11-11 09:19:27
5880,4060,email campaign,2023-03-24,open,2024-11-11 09:19:27,2024-11-11 09:19:27
5881,4848,email campaign,2022-12-18,open,2024-11-11 09:19:27,2024-11-11 09:19:27
5882,1970,email campaign,2022-12-30,open,2024-11-11 09:19:27,2024-11-11 09:19:27
5883,3110,website,2024-09-17,open,2024-11-11 09:19:27,2024-11-11 09:19:27
5884,3681,website,2024-03-06,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
5885,2331,email campaign,2024-01-31,open,2024-11-11 09:19:27,2024-11-11 09:19:27
5886,1106,website,2023-12-15,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
5887,2009,email campaign,2024-04-22,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
5888,3104,email campaign,2024-05-08,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
5889,1642,website,2023-04-21,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
5890,1284,website,2024-06-23,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
5891,2318,email campaign,2024-01-28,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
5892,2676,website,2023-02-14,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
5893,1292,website,2023-05-23,open,2024-11-11 09:19:27,2024-11-11 09:19:27
5894,281,email campaign,2024-07-23,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
5895,342,email campaign,2024-10-08,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
5896,4591,email campaign,2022-12-04,open,2024-11-11 09:19:27,2024-11-11 09:19:27
5897,4042,email campaign,2024-10-18,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
5898,4071,email campaign,2024-04-20,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
5899,190,email campaign,2022-11-10,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
5900,4445,website,2024-01-21,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
5901,1514,website,2024-07-18,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
5902,1565,website,2023-08-24,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
5903,2792,website,2024-10-05,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
5904,4195,website,2023-11-01,open,2024-11-11 09:19:27,2024-11-11 09:19:27
5905,3020,email campaign,2022-11-15,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
5906,4319,email campaign,2023-02-02,open,2024-11-11 09:19:27,2024-11-11 09:19:27
5907,2827,website,2023-02-15,open,2024-11-11 09:19:27,2024-11-11 09:19:27
5908,1325,website,2023-07-05,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
5909,4097,website,2024-02-21,converted,2024-11-11 09:19:27,2024-11-11 09:19:27
5910,4714,website,2022-11-11,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
5911,4671,email campaign,2023-12-20,open,2024-11-11 09:19:27,2024-11-11 09:19:27
5912,2247,website,2024-04-12,closed,2024-11-11 09:19:27,2024-11-11 09:19:27
5913,4330,website,2022-12-12,open,2024-11-11 09:19:27,2024-11-11 09:19:27
