OpportunityID,CustomerID,OpportunityStage,CloseDate,ExpectedRevenue
4423,2841,prospecting,2023-01-15,16670.438900741094
4424,1175,won,2023-11-24,21532.583697533926
4425,2564,negotiation,2022-12-13,36485.69426454109
4426,345,negotiation,2023-12-04,45728.29130310942
4427,3676,prospecting,2024-04-19,33912.37465352271
4428,4403,prospecting,2023-08-11,22165.64859772193
4429,2908,prospecting,2024-02-06,43552.0038908299
4430,1109,prospecting,2024-05-20,30043.64783878914
4431,3959,negotiation,2024-05-14,28416.604274401496
4432,3790,negotiation,2023-06-25,36076.14307964234
4433,357,prospecting,2022-11-22,14165.367300251346
4434,1708,won,2023-07-02,45607.52261616259
4435,4065,prospecting,2023-05-29,46433.37984113355
4436,3476,negotiation,2023-11-26,20234.75865107289
4437,4564,won,2024-02-09,37909.1799266485
4438,186,negotiation,2024-05-16,41469.84635342883
4439,3854,negotiation,2023-05-18,19312.511120438117
4440,3541,prospecting,2024-09-05,31664.76914433718
4441,1448,prospecting,2022-10-31,28696.085770565274
4442,1278,negotiation,2023-06-27,26553.09824308025
4443,2472,won,2024-01-08,3956.9481988722537
4444,4455,won,2023-06-11,34555.864492466615
4445,2130,negotiation,2024-06-12,6296.547338728258
4446,3754,negotiation,2023-04-16,40975.36412173684
4447,4151,prospecting,2023-10-05,33187.51426470392
4448,4840,negotiation,2024-08-14,7505.491202844619
4449,840,prospecting,2024-03-06,5387.06716910692
4450,3118,won,2023-03-17,17741.441461998023
4451,1671,prospecting,2023-07-06,31400.06674024367
4452,772,negotiation,2023-10-17,25910.319681129084
4453,637,negotiation,2023-04-26,4835.4545894283765
4454,1276,won,2024-04-10,29570.164475171536
4455,3316,negotiation,2024-04-24,26429.7007166083
4456,2699,prospecting,2023-09-23,18003.629872456342
4457,4672,won,2023-08-24,24949.080665801444
4458,3012,won,2024-02-23,47417.06497251124
4459,4375,negotiation,2024-01-15,8725.719259288155
4460,2640,prospecting,2024-05-09,30138.921989118287
4461,783,negotiation,2023-03-06,32688.901554801294
4462,946,won,2023-09-22,1063.113627618192
4463,3899,negotiation,2023-10-14,32317.680920601764
4464,2295,prospecting,2024-04-03,37755.357873921195
4465,4627,prospecting,2023-07-25,3284.382748408709
4466,2623,prospecting,2023-08-23,43693.33525733267
4467,1396,won,2024-05-10,32808.89174830046
4468,3866,won,2023-10-25,33351.09024940129
4469,262,won,2023-10-06,25412.61469679273
4470,2672,negotiation,2024-06-10,10689.791892722467
4471,4925,won,2022-12-29,11886.468890695709
4472,339,negotiation,2023-07-09,18660.156147358237
4473,289,negotiation,2024-07-07,46221.34941314848
4474,1377,negotiation,2024-04-12,38366.43191932046
4475,2280,won,2023-11-10,19099.229472831652
4476,19,negotiation,2024-07-02,41359.411415629234
4477,4216,won,2024-05-11,28750.278796014205
4478,266,won,2023-05-08,9222.399496687844
4479,3584,negotiation,2024-08-15,38362.28380042586
4480,4212,negotiation,2023-04-11,13535.277337180609
4481,1883,won,2024-01-28,26792.618825286896
4482,4619,won,2024-05-10,2007.7227158254211
4483,4739,won,2024-07-13,12166.395192514588
4484,4878,won,2024-02-25,20294.376010135515
4485,3136,negotiation,2023-04-20,39650.567828768224
4486,4624,prospecting,2023-08-22,39390.95108537231
4487,3911,prospecting,2023-09-12,37127.31976475024
4488,3899,won,2024-07-13,1989.030291296083
4489,4381,negotiation,2022-12-09,15148.330122413694
4490,4644,negotiation,2024-02-21,16151.494183250561
4491,749,negotiation,2024-01-05,4945.7470071412245
4492,2816,won,2023-06-25,15660.351573875801
4493,3871,won,2023-08-20,1859.09975805232
4494,2873,negotiation,2024-07-02,29042.099758591386
4495,3427,negotiation,2024-09-29,27666.96132454783
4496,3288,negotiation,2023-07-22,6698.226456686777
4497,2999,prospecting,2023-06-02,47816.326106477914
4498,1646,won,2024-01-26,11307.428692152307
4499,2069,won,2024-10-13,7507.765677601725
4500,3870,won,2024-05-18,27865.071049596052
4501,2374,prospecting,2024-06-01,15296.811320087692
4502,2704,negotiation,2023-10-17,35922.065094477824
4503,2295,prospecting,2023-04-07,41752.12035237021
4504,648,won,2024-07-24,41348.43296542622
4505,2635,negotiation,2023-07-15,28087.715705145056
4506,3683,negotiation,2022-11-11,34846.349226739236
4507,467,prospecting,2024-01-02,2681.745698341175
4508,1486,won,2024-02-27,48950.272581864796
4509,2242,won,2024-04-20,6412.458331443157
4510,3693,negotiation,2023-08-20,12669.448202552745
4511,4013,negotiation,2023-06-10,15687.494067445883
4512,4046,negotiation,2024-07-11,3692.9457958687353
4513,1880,negotiation,2022-10-24,48842.11443539745
4514,1149,negotiation,2023-12-14,20177.501910962645
4515,135,negotiation,2023-07-11,23441.278461568076
4516,5,negotiation,2023-04-14,22933.527388502716
4517,986,won,2024-10-08,2041.4251781848436
4518,134,negotiation,2023-09-14,15590.190396580194
4519,1700,negotiation,2024-01-14,45612.32252700175
4520,2879,negotiation,2022-11-25,35489.11325948493
4521,1760,prospecting,2024-01-20,11673.64711547902
4522,1012,negotiation,2024-06-01,43988.10115626692
4523,2683,negotiation,2022-11-13,32855.05194948452
4524,3330,negotiation,2024-05-26,31779.947665741056
4525,3455,won,2024-01-16,41690.68708583932
4526,4063,negotiation,2024-02-05,5381.104586335275
4527,2797,won,2023-03-18,42781.26074972741
4528,1330,negotiation,2023-11-14,4172.244087116174
4529,3941,negotiation,2024-03-30,5417.508535153452
4530,531,negotiation,2023-05-08,6454.81485944121
4531,1338,negotiation,2024-10-16,2879.8115643374044
4532,1030,negotiation,2023-08-29,24229.197192254596
4533,775,prospecting,2024-04-13,1670.058555029192
4534,4029,won,2022-11-06,35052.60560566924
4535,2927,prospecting,2024-08-15,26967.009471891077
4536,3259,won,2024-08-24,38289.21118563023
4537,2174,prospecting,2023-08-26,49653.07607187232
4538,1736,negotiation,2023-06-23,11124.383069000474
4539,419,won,2023-11-24,18101.737445587616
4540,1712,won,2024-04-18,25945.30166492546
4541,393,prospecting,2023-01-23,15088.573793021274
4542,4438,negotiation,2023-01-25,35765.33070678157
4543,3229,won,2023-08-03,11056.8936393708
4544,446,prospecting,2022-11-15,33802.65509353208
4545,3816,prospecting,2023-11-26,48574.66512067561
4546,4311,negotiation,2024-05-31,24740.099562923944
4547,1368,negotiation,2023-06-21,46051.918414121865
4548,217,prospecting,2024-07-24,40171.703812608255
4549,4608,won,2023-10-05,21837.450189073905
4550,2383,prospecting,2024-05-03,8273.939548063863
4551,4429,prospecting,2024-06-29,33418.149885904364
4552,500,negotiation,2023-03-27,29976.543879438294
4553,993,won,2024-02-02,29810.446721540036
4554,556,won,2024-02-07,41592.915418423516
4555,840,won,2023-03-19,27195.82808167363
4556,4239,negotiation,2022-12-22,37493.92511384538
4557,3923,negotiation,2023-07-24,35381.077911030865
4558,2598,negotiation,2023-12-29,18040.602187454933
4559,2033,negotiation,2024-07-14,33741.73145619825
4560,3271,won,2024-06-19,23676.256877137374
4561,3321,negotiation,2024-07-08,43851.181174486475
4562,130,prospecting,2023-10-15,42874.46925304593
4563,2749,won,2023-11-14,45241.35374170897
4564,566,won,2024-01-17,41384.12343391717
4565,4788,won,2024-09-26,5037.496622826209
4566,3963,prospecting,2024-02-07,36427.520525575375
4567,1844,won,2023-05-23,18396.94698670923
4568,3253,won,2024-08-05,4437.181451494789
4569,4835,won,2023-12-20,44715.2137119967
4570,2126,negotiation,2023-02-28,29284.043194008376
4571,3825,prospecting,2022-12-18,37503.10924432745
4572,416,negotiation,2023-07-06,2340.9497321901044
4573,102,prospecting,2023-11-05,16242.04444792738
4574,53,prospecting,2023-10-24,39239.242934741145
4575,2104,negotiation,2024-01-07,47831.79703790488
4576,2182,negotiation,2023-03-23,23700.100443202962
4577,1009,won,2024-04-03,31460.71266260066
4578,1072,negotiation,2024-04-05,40702.19831903634
4579,1593,negotiation,2023-10-07,19734.60436465828
4580,2949,negotiation,2024-01-25,41812.61960029692
4581,42,won,2024-09-12,8697.598242847045
4582,3808,won,2024-04-03,12597.285669805582
4583,2376,negotiation,2023-11-07,3363.343923706334
4584,4868,won,2023-10-29,49677.03919387125
4585,2982,prospecting,2024-10-21,13635.213716408898
4586,4682,negotiation,2023-11-06,9504.483078773237
4587,3677,prospecting,2024-05-13,30474.775703300897
4588,2523,prospecting,2023-04-01,11328.056925815697
4589,2648,prospecting,2024-07-09,20753.198250762955
4590,362,won,2024-04-11,14218.607487905849
4591,3223,negotiation,2024-03-21,8480.679359717673
4592,833,prospecting,2024-07-01,3918.7969926252035
4593,4619,won,2022-12-11,29602.982861642107
4594,926,prospecting,2023-11-07,30588.850110491137
4595,3787,won,2024-06-08,10608.615462711183
4596,4620,prospecting,2023-12-17,1450.4996140333083
4597,3958,prospecting,2024-10-14,38307.32915088932
4598,330,negotiation,2022-12-15,1957.91884883686
4599,3606,negotiation,2023-06-11,17226.688119764905
4600,4469,won,2024-07-04,44895.27434955078
4601,1966,negotiation,2023-07-23,38181.541046966326
4602,4675,prospecting,2024-02-04,14918.031743375219
4603,3953,prospecting,2023-05-25,30422.542297387135
4604,365,negotiation,2023-12-17,32195.654129921404
4605,2491,won,2023-03-19,4975.204956844487
4606,3409,negotiation,2023-05-29,44307.591945324
4607,4091,negotiation,2023-02-15,28612.003645612815
4608,1742,prospecting,2023-02-07,39646.09927865809
4609,4910,prospecting,2024-07-02,41357.95961303901
4610,2572,negotiation,2023-04-08,47343.766761437444
4611,4233,won,2023-05-08,20874.602368343276
4612,4493,won,2024-03-02,6309.455512975786
4613,1110,won,2023-03-05,22867.135465475607
4614,3193,negotiation,2023-02-22,31018.564809868538
4615,2832,prospecting,2023-02-08,23761.107064725267
4616,4503,negotiation,2024-06-17,37493.07092797276
4617,2635,negotiation,2023-07-18,45290.05872697233
4618,3760,won,2023-09-04,26347.830934120302
4619,2438,prospecting,2024-07-24,1768.6919018877975
4620,4939,negotiation,2024-07-13,46281.278689188446
4621,4309,negotiation,2024-08-25,24789.662059193666
4622,3151,prospecting,2023-06-15,38748.04227921105
4623,1812,prospecting,2024-08-08,30799.057075678847
4624,3612,prospecting,2024-03-06,7562.347877058291
4625,3328,negotiation,2024-01-05,4695.448977978163
4626,4645,negotiation,2024-05-24,7227.841639957501
4627,2387,won,2022-12-01,40825.511841386346
4628,374,prospecting,2023-03-14,35753.36385138811
4629,3924,won,2023-02-12,20718.604702151584
4630,696,negotiation,2023-02-13,35470.81709032268
4631,1211,won,2024-08-27,4909.260530246351
4632,3617,prospecting,2024-03-09,22201.026259326227
4633,4155,prospecting,2023-10-27,17163.922901193953
4634,3979,prospecting,2023-03-22,18386.034873368826
4635,4307,negotiation,2023-02-19,47700.62907968381
4636,1322,won,2024-08-15,1355.5630594137247
4637,4147,prospecting,2022-11-21,48328.033514816394
4638,570,prospecting,2023-05-21,14782.978429126433
4639,4133,won,2023-03-09,40615.02826632151
4640,420,prospecting,2024-01-30,6872.570426749422
4641,3869,won,2024-03-04,45047.04162197459
4642,4375,negotiation,2022-12-15,47622.128546543725
4643,153,negotiation,2023-09-19,18021.84602745758
4644,1248,won,2024-08-31,2877.4686283112205
4645,4167,won,2024-04-19,31637.25734575662
4646,3484,prospecting,2023-11-06,38004.27884099067
4647,4186,negotiation,2024-10-10,34718.515743464115
4648,1222,negotiation,2022-11-30,28419.726992130545
4649,484,won,2023-01-07,30347.502522373517
4650,3383,won,2024-06-16,39043.394232306026
4651,2477,negotiation,2022-11-18,31733.174862092037
4652,2101,won,2023-12-08,18318.329417756588
4653,1171,prospecting,2024-04-01,7014.088242876277
4654,1157,won,2023-05-25,21821.561272806754
4655,2834,negotiation,2023-03-10,1887.9962183441562
4656,2848,negotiation,2023-06-10,13164.326699893398
4657,3431,prospecting,2023-08-24,47126.77983555313
4658,1668,won,2024-04-30,1906.4324919470146
4659,1994,prospecting,2024-01-19,16819.27213288164
4660,3947,negotiation,2024-08-24,33224.25594086954
4661,264,prospecting,2024-04-05,7078.839373526407
4662,1974,won,2024-02-04,49796.76680770915
4663,3978,negotiation,2023-09-10,6689.921212563113
4664,1896,negotiation,2023-02-05,27335.93869229618
4665,2619,won,2024-06-25,25855.829542147407
4666,2038,won,2023-07-26,46749.24299436631
4667,2855,prospecting,2023-07-04,44880.753695659056
4668,2359,won,2024-05-20,1469.125024965716
4669,1409,negotiation,2024-03-02,25240.940783612463
4670,4475,won,2023-08-29,22350.17399278277
4671,2214,negotiation,2023-01-17,2470.2308293781684
4672,1097,prospecting,2023-08-06,22914.83401155472
4673,3957,negotiation,2023-12-25,37414.346084888115
4674,437,negotiation,2024-07-06,5462.561557657517
4675,3874,won,2024-06-15,46414.50212834974
4676,2102,won,2024-02-08,11964.991564927011
4677,4908,won,2024-08-29,6121.282703116974
4678,3231,won,2024-07-06,20389.818759401824
4679,4478,negotiation,2023-12-19,2324.6449911423706
4680,3914,won,2023-08-15,25115.818377642736
4681,1471,negotiation,2022-11-25,10292.163223921696
4682,3033,negotiation,2024-04-05,8713.294461632262
4683,4557,negotiation,2023-03-12,36719.285247935804
4684,1849,negotiation,2023-01-30,10560.136344943981
4685,3177,negotiation,2023-03-21,46311.52322404966
4686,2741,prospecting,2024-10-04,20231.70268010415
4687,1277,prospecting,2023-10-08,47844.39329389993
4688,2243,negotiation,2023-08-18,35379.2844212271
4689,3757,prospecting,2024-01-28,42716.27011822071
4690,1697,won,2024-05-14,6722.446896841639
4691,3307,negotiation,2023-12-13,11275.500914593384
4692,3222,prospecting,2023-03-05,45815.92978134043
4693,2994,won,2023-11-29,24300.532828270414
4694,1796,won,2024-09-05,3750.0379806062315
4695,2324,negotiation,2024-07-14,21572.452462675785
4696,4616,prospecting,2024-05-09,23085.699154883456
4697,2788,won,2023-11-08,12213.551136612266
4698,4522,prospecting,2024-08-03,16641.388294496028
4699,3291,won,2023-08-14,31057.494297650963
4700,1339,prospecting,2023-07-22,28218.031497795364
4701,76,won,2024-09-10,21670.915650109233
4702,624,prospecting,2024-01-25,20200.141504590887
4703,2012,negotiation,2022-12-26,46457.97850909199
4704,1889,negotiation,2024-01-24,3663.23551051413
4705,388,won,2024-08-29,3926.596434093874
4706,1629,prospecting,2024-09-19,2402.394951775087
4707,634,prospecting,2024-01-11,10960.50236213969
4708,2938,negotiation,2024-04-24,15833.84395590893
4709,2813,won,2023-02-12,34071.7132527349
4710,4708,prospecting,2022-12-06,33940.79836052776
4711,2530,prospecting,2023-04-01,5123.188512401021
4712,3208,prospecting,2023-02-13,31279.726681172688
4713,4198,negotiation,2024-09-29,7351.3348816838325
4714,4268,negotiation,2024-02-24,40631.423398652005
4715,823,won,2023-03-05,24902.810302893115
4716,4573,prospecting,2024-08-10,2424.689643153153
4717,1576,prospecting,2024-04-20,29499.19040689631
4718,2666,negotiation,2022-12-08,44375.64084394905
4719,2361,negotiation,2024-03-05,4444.509217598476
4720,4542,prospecting,2023-04-17,33342.58426123552
4721,4786,prospecting,2024-07-31,32075.911325605553
4722,1557,negotiation,2024-03-10,43063.49110623613
4723,2766,negotiation,2022-12-12,6084.940224450233
4724,2666,negotiation,2024-09-10,18981.01638541701
4725,4647,negotiation,2022-12-23,21562.92586444634
4726,4765,won,2023-08-17,18152.172155291704
4727,3196,negotiation,2023-01-23,7666.9418603922895
4728,2905,won,2024-10-14,23393.16739744653
4729,892,negotiation,2022-11-01,27573.240120140414
4730,1653,won,2024-01-10,18020.19952541839
4731,4972,negotiation,2024-02-11,36956.32314861166
4732,460,prospecting,2022-11-04,2886.612487111645
4733,1386,prospecting,2023-04-20,7184.720790004465
4734,785,prospecting,2023-06-15,31564.750889634477
4735,462,prospecting,2022-12-19,11006.020767268003
4736,839,won,2024-01-01,13312.718413944793
4737,1579,won,2024-10-09,24116.679571919558
4738,4335,won,2024-04-19,43215.58199509238
4739,4298,prospecting,2023-03-11,39297.50757360802
4740,416,prospecting,2023-05-05,1205.313825647432
4741,3266,prospecting,2023-02-03,10341.365964352011
4742,3137,prospecting,2024-04-07,42917.07067072455
4743,281,negotiation,2023-04-01,1542.7986578266386
4744,3378,won,2024-06-07,26161.51959614927
4745,1978,prospecting,2024-07-02,4568.611515460887
4746,2133,won,2023-10-01,7040.746970061014
4747,2913,won,2023-04-09,24838.56549976603
4748,146,negotiation,2024-02-17,3213.837696897198
4749,2428,negotiation,2023-05-05,32331.17795665461
4750,3625,prospecting,2023-11-30,48317.71538840787
4751,720,negotiation,2023-06-11,24593.64594865913
4752,1039,won,2024-05-15,18274.919118583144
4753,2668,won,2023-10-06,21199.867188583186
4754,660,prospecting,2023-11-03,23951.605879317274
4755,4206,won,2023-03-20,22516.31277394148
4756,416,won,2024-09-29,16201.504509900846
4757,2892,prospecting,2023-06-22,16542.797876885717
4758,1366,prospecting,2023-07-31,29021.99778234611
4759,866,prospecting,2023-11-25,27348.048577486803
4760,52,prospecting,2024-06-01,15229.501276529396
4761,4053,negotiation,2024-08-09,34108.94221329203
4762,710,won,2023-06-20,30988.349238142397
4763,231,prospecting,2023-11-29,48066.3578726833
4764,3393,won,2023-09-17,8218.114305949362
4765,2711,negotiation,2024-04-22,45177.73091873958
4766,1913,negotiation,2023-09-12,6212.4751033131
4767,1645,won,2023-05-15,35707.236682541836
4768,36,negotiation,2024-02-10,22722.377673673902
4769,1361,prospecting,2024-03-07,44685.98064115843
4770,4929,negotiation,2024-04-29,15458.938406836965
4771,642,won,2024-04-14,19197.231731145814
4772,2925,won,2023-06-22,22020.987096213725
4773,720,prospecting,2023-12-31,11389.818491102473
4774,2397,won,2023-08-26,34236.54472014508
4775,2669,prospecting,2022-12-04,38312.95705197836
4776,3797,won,2023-06-03,26217.596783537007
4777,2634,prospecting,2023-02-27,44715.614399448874
4778,102,prospecting,2023-12-26,38742.10338249755
4779,4239,prospecting,2024-01-28,28362.80801411618
4780,4725,prospecting,2023-07-31,40109.06359572398
4781,3439,won,2024-04-13,46882.16478173037
4782,1610,negotiation,2024-09-03,5632.16366980317
4783,265,won,2024-01-11,45394.409423962905
4784,321,prospecting,2022-11-22,15920.46423142533
4785,1755,negotiation,2023-11-24,49716.689922431106
4786,4184,won,2023-06-07,48955.77655521485
4787,3349,prospecting,2024-07-09,43283.550518043674
4788,626,prospecting,2024-01-15,23845.713564930767
4789,434,won,2023-11-11,45608.8786732056
4790,1710,negotiation,2024-02-16,49727.82199250879
4791,150,prospecting,2024-05-04,33511.00395760464
4792,2845,won,2023-07-29,9457.967999839833
4793,884,prospecting,2022-12-30,21843.349559129107
4794,532,negotiation,2023-04-23,1386.7146901132314
4795,1419,negotiation,2024-01-17,45439.65576734388
4796,2921,won,2023-04-29,1598.2529201981456
4797,1947,won,2024-09-30,30424.349821758373
4798,1577,won,2023-11-03,3325.9504657529887
4799,2649,negotiation,2023-08-18,41692.731207951176
4800,3578,prospecting,2022-12-16,27887.253007196625
4801,1012,prospecting,2024-03-21,2122.6369538599893
4802,4558,prospecting,2024-02-11,3381.5318530071027
4803,712,won,2023-03-16,49597.84924408224
4804,3485,prospecting,2023-07-18,13772.831620928966
4805,3137,prospecting,2024-08-27,26677.50203576427
4806,4578,prospecting,2022-11-28,24286.295381429336
4807,3203,won,2023-12-15,8199.748769004766
4808,193,won,2024-08-09,47713.59891311984
4809,2239,negotiation,2023-09-29,48783.13424841111
4810,1246,prospecting,2023-11-19,25360.125241831793
4811,3938,prospecting,2024-10-07,22797.91771392853
4812,4449,prospecting,2024-06-28,27882.425044907606
4813,1023,negotiation,2022-11-22,13492.849781455026
4814,3370,prospecting,2023-01-26,23283.557310723925
4815,434,won,2024-03-16,2896.3152365271535
4816,3140,won,2024-10-17,30557.13298773287
4817,1213,won,2024-03-18,24117.756771901193
4818,4025,won,2024-02-17,20158.63864532375
4819,2673,negotiation,2023-09-23,16969.79091366849
4820,214,prospecting,2024-06-16,20903.991530015017
4821,4999,negotiation,2023-06-16,20764.595613266316
4822,4983,prospecting,2023-11-10,16697.31707192483
4823,3366,prospecting,2023-12-02,26964.544833951975
4824,351,prospecting,2023-05-18,37288.84450836178
4825,4404,negotiation,2024-06-02,13334.97824738187
4826,4939,negotiation,2022-10-22,26225.416609597884
4827,3727,won,2023-06-04,45762.232889856525
4828,4536,negotiation,2023-11-14,16362.958101449714
4829,3299,negotiation,2024-08-11,3647.8536584069207
4830,3145,negotiation,2023-01-11,4890.584871701104
4831,1693,prospecting,2022-11-03,34976.86068696428
4832,4591,prospecting,2023-10-13,43177.7043379302
4833,2883,won,2023-09-02,11964.830998398262
4834,2104,negotiation,2023-08-10,35319.54829631797
4835,1456,won,2023-03-17,32548.29762847849
4836,1855,negotiation,2024-07-10,30681.92435309292
4837,1958,prospecting,2023-06-11,29764.679980439218
4838,2727,prospecting,2023-02-25,41723.717355629604
4839,1507,won,2023-04-05,46087.82087661964
4840,1954,won,2024-06-21,19494.111026417708
4841,1356,won,2023-08-20,12866.953111245724
4842,949,negotiation,2023-09-07,29515.136814688296
4843,117,negotiation,2023-08-16,23253.71621437142
4844,3889,won,2022-11-24,21326.031542773908
4845,4306,prospecting,2024-02-21,12217.604695453672
4846,2963,prospecting,2023-01-06,26268.0599789135
4847,1389,negotiation,2024-08-02,2405.30927029211
4848,2799,prospecting,2024-05-26,8796.73677771613
4849,4891,negotiation,2023-06-24,24359.199302568126
4850,2853,negotiation,2023-11-08,36634.69443420334
4851,3087,negotiation,2024-10-03,35404.61158102367
4852,3151,won,2023-03-29,16593.06490319936
4853,4257,negotiation,2023-11-24,31598.3081450129
4854,1243,prospecting,2024-04-06,18637.543932062064
4855,3715,negotiation,2024-09-20,48761.335808190925
4856,104,prospecting,2024-10-19,48630.96669971781
4857,2149,prospecting,2023-11-25,49157.92212484098
4858,3414,negotiation,2023-09-07,20506.438037273427
4859,2891,negotiation,2022-12-17,3054.984062623309
4860,958,won,2024-04-28,25621.673011638195
4861,666,prospecting,2022-11-21,22131.516652023645
4862,2705,negotiation,2024-08-30,6230.609366813179
4863,2796,negotiation,2023-07-18,31815.106529444376
4864,2054,prospecting,2024-01-01,23996.21715757949
4865,4140,prospecting,2024-09-07,33641.38834329863
4866,1639,prospecting,2023-11-26,38130.72152946161
4867,3083,negotiation,2023-07-27,9959.545810329335
4868,2080,prospecting,2024-01-06,15532.828975073486
4869,249,won,2022-12-17,8223.773025002938
4870,4910,won,2023-08-18,4246.819399213914
4871,43,prospecting,2023-11-07,1306.2271443571483
4872,3130,prospecting,2023-09-03,24384.015563342826
4873,50,negotiation,2023-01-25,26969.261146760247
4874,125,prospecting,2024-08-14,8819.513476679265
4875,1117,won,2024-02-08,21756.556198790615
4876,2629,prospecting,2024-09-24,45497.99715619284
4877,2097,negotiation,2023-08-22,35935.60615271592
4878,701,won,2023-06-22,3933.060656030485
4879,2588,won,2023-02-20,12424.430384549756
4880,140,negotiation,2022-11-15,25038.337406531125
4881,1975,won,2024-06-18,28806.671927934414
4882,652,prospecting,2023-11-11,22525.083412117958
4883,3988,won,2024-03-19,18438.040587432333
4884,991,negotiation,2024-08-15,30927.63006791112
4885,1525,negotiation,2024-09-15,42671.201871991965
4886,2860,prospecting,2024-08-20,17028.038091510578
4887,1519,negotiation,2023-04-13,8342.318090222036
4888,1149,won,2022-11-06,20964.882247996327
4889,594,negotiation,2024-06-30,36412.57683508131
4890,1881,won,2024-02-03,31065.613965346663
4891,2658,negotiation,2023-08-14,29819.80749495984
4892,3124,prospecting,2024-09-23,14135.601602462493
4893,1945,won,2023-07-08,48904.04189059701
4894,3811,won,2023-06-02,41440.20732869476
4895,2841,negotiation,2023-06-12,40941.15160443241
4896,2027,won,2023-09-24,8961.500270918186
4897,3586,won,2023-01-10,15579.151119778848
4898,1226,negotiation,2023-02-10,48306.8073547021
4899,2690,won,2023-01-28,2691.7687988763428
4900,919,prospecting,2023-06-15,22811.268299288804
4901,3777,negotiation,2023-02-04,49399.63658858878
4902,2243,won,2022-11-17,14199.658019827497
4903,2746,won,2024-04-03,43817.14885899135
4904,1779,negotiation,2023-03-26,23555.53028639935
4905,1382,prospecting,2024-05-14,36722.708491543344
4906,225,won,2024-02-06,47182.0595636833
4907,4159,won,2023-04-22,2956.816853368329
4908,4296,won,2023-11-01,14383.10074208747
4909,4960,negotiation,2023-01-10,18963.786535527455
4910,4577,won,2022-10-29,35892.42475258818
4911,2115,won,2024-01-01,34791.53100481939
4912,2222,negotiation,2024-07-10,36356.742362319404
4913,4818,prospecting,2024-10-02,24151.59166602536
4914,2865,prospecting,2023-03-09,46711.001685112315
4915,1447,negotiation,2023-10-02,30079.639649947247
4916,4846,prospecting,2023-03-08,48330.77383311022
4917,3720,prospecting,2023-10-01,24432.452838369565
4918,950,negotiation,2024-08-30,43099.62277844948
4919,1032,negotiation,2023-07-02,14068.532043019906
4920,3356,won,2024-07-14,32872.85087872422
4921,3860,won,2024-01-16,14539.947811413587
4922,2080,won,2024-01-30,27695.81657038512
4923,4821,prospecting,2024-08-12,14758.45674773342
4924,4746,won,2023-04-03,25054.993234315403
4925,1507,prospecting,2023-11-15,6569.2102391829985
4926,2418,prospecting,2024-04-21,22254.469791200157
4927,4242,won,2024-04-05,43158.600470781574
4928,1415,negotiation,2024-04-20,36980.307205790254
4929,4948,won,2024-03-26,27379.202370846924
4930,2466,won,2024-07-14,14480.513204609373
4931,3239,prospecting,2024-01-18,17382.73013249514
4932,3783,won,2024-09-26,41669.9243330861
4933,3801,won,2023-09-19,30375.59611372357
4934,4755,negotiation,2023-07-12,34832.157278287945
4935,3506,negotiation,2024-01-31,3560.0079636583305
4936,3517,won,2024-06-28,40032.73408830621
4937,3628,won,2024-01-25,35265.23649686655
4938,1164,negotiation,2024-07-22,30758.02307018836
4939,1818,won,2024-04-15,13137.663146340532
4940,977,won,2023-05-15,15836.316803169619
4941,1952,won,2023-10-15,1523.9438495322604
4942,2406,won,2023-08-12,6969.797920732869
4943,269,negotiation,2022-12-24,29072.423570208113
4944,3480,prospecting,2023-02-09,14515.113591460598
4945,109,won,2023-07-19,47788.26079031608
4946,4218,won,2024-04-05,6005.066876852638
4947,3314,negotiation,2024-05-22,42952.326039784966
4948,3630,won,2024-10-21,30374.524227640646
4949,2215,won,2024-04-22,41531.504907306815
4950,4626,prospecting,2023-05-28,40761.06230963969
4951,4792,negotiation,2023-06-26,47768.11615305755
4952,56,prospecting,2024-08-04,1582.2596388494526
4953,202,prospecting,2023-11-06,10201.683507900938
4954,4116,negotiation,2022-12-29,4064.732220039492
4955,1130,won,2023-08-01,9468.798761598553
4956,67,won,2022-10-23,49206.84622692156
4957,4158,prospecting,2023-10-22,28716.45933529719
4958,2089,prospecting,2023-01-09,32749.615224194506
4959,367,prospecting,2024-01-13,37806.80161667856
4960,3909,negotiation,2022-12-11,4451.56032116784
4961,2645,won,2022-11-03,34679.203503966455
4962,2538,negotiation,2024-01-04,21514.21055015333
4963,1659,prospecting,2023-04-13,48006.54766143305
4964,3491,prospecting,2024-01-14,46293.98682749337
4965,2955,won,2022-11-27,21847.556243892217
4966,3219,won,2023-06-06,21668.097599352233
4967,2878,prospecting,2024-02-12,1225.507279012625
4968,1765,won,2023-03-14,23407.79890087404
4969,4017,negotiation,2024-08-24,8754.89186687208
4970,4870,won,2024-03-03,27788.89181265793
4971,958,won,2023-09-28,31006.659638142282
4972,1557,won,2023-08-18,11707.863577586553
4973,4948,negotiation,2024-10-06,15127.780568064903
4974,3464,negotiation,2023-11-19,10051.372370998599
4975,3158,negotiation,2024-06-30,49992.39787944849
4976,578,negotiation,2023-06-18,46882.142038370424
4977,682,won,2024-07-29,49795.14899682474
4978,189,negotiation,2024-02-25,29711.339141182118
4979,634,prospecting,2023-07-12,18222.922139209808
4980,3963,won,2023-08-21,8219.074812996027
4981,3963,prospecting,2023-12-07,25719.39078960149
4982,263,negotiation,2022-11-29,21233.79575385462
4983,4103,negotiation,2024-05-13,40513.72358075013
4984,3641,prospecting,2024-05-03,5527.175678116801
